author,bookformat,desc,genre,img,isbn,isbn13,link,pages,rating,reviews,title,totalratings;;;;;;;;
"Laurence M. Hauptman,Hardcover,""Reveals that several hundred thousand Indians were affected by the Civil War and that twenty thousand Indians enlisted on both sides in an attempt to gain legitimacy, autonomy, or simply land."",""History,Military History,Civil War,American History,American Civil War,Nonfiction,North American Hi...,American History,Native Americans"",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387738765l/1001053.jpg,002914180X,9.78E+12,https://goodreads.com/book/show/1001053.Between_Two_Fires,0,3.52,5,Between Two Fires: American Indians in the Civil War,33";;;;;;;;
"Charlotte Fiell,Emmanuelle Dirix,Paperback,""Fashion Sourcebook - 1920s is the first book in a brand-new series by Fiell Publishing that documents comprehensively the seasonal fashion styles of the 20th century, decade by decade. Sumptuously illustrated with over 600 original photographs, drawings and prints, this title is a must-have reference work for not only students of fashion, but for all fashionistas. Fashion Sourcebook - 1920s focuses on the Art Deco period with its beautiful beaded dresses, cloche hats and t-bar shoes as worn by the fashionable flappers and the """"bright young things"""" of the time. An accompanying introduction outlines the major themes within fashion during this period and introduces its most famous designers and assesses their creative contributions. Text in English, French & German. Also Available: Fashion Sourcebook - 1930s ISBN: 9781906863586 24.95"""""",""Couture,Fashion,Historical,Art,Nonfiction"",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1421011497l/10010552.jpg,1906863482,9.78E+12,https://goodreads.com/book/show/10010552-fashion-sourcebook-1920s,576,4.51,6,Fashion Sourcebook 1920s,41";;;;;;;;
"Andy Anderson,Paperback,""The seminal history and analysis of the Hungarian Revolution and the workers' councils, perhaps the single most important revolutionary event ever, and this is simply the best book on it."",""Politics,History"",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348117708l/1001077.jpg,948984147,9.78E+12,https://goodreads.com/book/show/1001077.Hungary_56,124,4.15,2,Hungary 56,26";;;;;;;;
"Carlotta R. Anderson,Hardcover,""""""All-American Anarchist"""" chronicles the life and work of Joseph A. Labadie (1850-1933), Detroit's prominent labor organizer and one of early labor's most influential activists. A dynamic participant in the major social reform movements of the Gilded Age, Labadie was a central figure in the pervasive struggle for a new social order as the American Midwest underwent rapid industrialization at the end of the 19th century. This engaging biography follows Labadie's colorful career from a childhood among a Pottawatomi tribe in the Michigan woods through his local and national involvement in a maze of late 19th-century labor and reform activities, including participation in the Socialist Labor party, Knights of Labor, Greenback movement, trades councils, typographical union, eight-hour-day campaigns, and the rise of the American Federation of Labor. In writing this biography of her grandfather, Carlotta R. Anderson consulted the renowned Labadie Collection at the University of Michigan, a unique collection of protest literature which extensively documents pivotal times in American labor history and radical history."",""Labor,History"",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356461214l/1001079.jpg,814327079,9.78E+12,https://goodreads.com/book/show/1001079.All_American_Anarchist,324,3.83,1,All-American Anarchist: Joseph A. Labadie and the Labor Movement,6";;;;;;;;
"Jean Leveille,,""Aujourdâ€™hui, lâ€™oiseau nous invite Ã  sa table, table surprenante par sa diversitÃ© et son originalitÃ©. Tous initient leurs petits Ã  la vie gourmande en puisant dans un panier aux ressources immenses. Pour y parvenir, lâ€™oiseau a modifiÃ© son anatomie, sa morphologie, mais surtout il a radicalement adaptÃ© son organisme Ã  ses choix. Par ses photos magnifiques et ses textes fascinants, lâ€™auteur nous invite Ã  dÃ©couvrir les innombrables et subtiles facettes de lâ€™alimentation des oiseaux., - ,www.jeanleveille.org"",,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1293221069l/10010880.jpg,2761920813,,https://goodreads.com/book/show/10010880-les-oiseaux-gourmands,177,4,1,Les oiseaux gourmands,1";;;;;;;;
"Jeffrey Pfeffer,Hardcover,""Why is common sense so uncommon when it comes to managing people? How is it that so many seemingly intelligent organizations implement harmful management practices and ideas? In his provocative new book, ,The Human Equation,, bestselling author Jeffrey Pfeffer examines why much of the current conventional wisdom is wrong and asks us to re-think the way managers link people with organizational performance. Pfeffer masterfully builds a powerful business case for managing people effectivelyâ€”not just because it makes for good corporate policy, but because it results in outstanding performance and profits. Challenging current thinking and practice, Pfeffer: reveals the costs of downsizing and provides alternatives"; identifies troubling trends in compensation, and suggests better practices; explains why even the smartest managers sometimes manage people unwisely; demonstrates how market-based forces can fail to create good people management practices, creating a need for positive public policy;" and provides practical guidelines for implementing high-performance management practices. Filled with information and ideas, ,The Human Equation, provides much-needed guidance for managing people more wisely and more profitably."",""Business,Leadership,Romance,Historical Romance,Nonfiction,Business,Management,Management,Human Resources"",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400939083l/1001090.jpg,875848419,9.78E+12,https://goodreads.com/book/show/1001090.The_Human_Equation,368,3.73,7,The Human Equation: Building Profits by Putting People First,119";;;;
"Jeanne Betancourt,Paperback,""After they see a mother swan and her three cygnets swimming in a local lake, the Pony Pals decide to clean up the trash around the lake to give the swans a better home."",""Childrens,Animals,Horses,Animals,Fiction"",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1180125465l/1001541._SX318_.jpg,439306442,9.78E+12,https://goodreads.com/book/show/1001541.The_Pony_and_the_Lost_Swan,92,3.74,4,The Pony and the Lost Swan,141";;;;;;;;
"Jeanne Betancourt,Paul Bachem,Paperback,""Lulu and Snow White find a letter written in 1918 hidden in a jar. The letter is from one young girl to another, who both seem to like ponies as much as the Pony Pals. Lulu and her friends can't figure out why the two hid notes to stay in touch. The only way to find out is to ask them, but will they be able to find them? Illustrations."",""Animals,Horses,Childrens,Fiction,Animals"",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387706140l/1001545.jpg,439216400,9.78E+12,https://goodreads.com/book/show/1001545.Ponies_from_the_Past,96,3.94,9,Ponies from the Past,202";;;;;;;;
"Jeanne Betancourt,Paperback,""Anna stars in a play with Lulu's pony. But someone is trying to sabotage her! She may need a little magic and a lot of help from her own pony to learn her lines on time.,Anna is going to star in a play with Lulu's pony, Snow White.,But she's afraid she won't be able to learn her lines in time--especiallywith mean, phony Rema as her understudy. Rema keeps trying to sabotage Anna's rehearsal time so she can steal the show."",""Animals,Horses,Childrens,Animals"",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390612767l/1001546.jpg,439306450,9.78E+12,https://goodreads.com/book/show/1001546.The_Magic_Pony,96,3.76,5,The Magic Pony,163";;;;;;;;
"Carrie Bickner,Paperback,""Providing do-it-yourself, budget-conscious ideas for web site design and development, this text includes tips and techniques, examining before and after shots of existing web sites."",""Design,Website Design,Internet,Web"",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347941296l/1001561.jpg,735713286,9.78E+12,https://goodreads.com/book/show/1001561.Web_Design_on_a_Shoestring,215,2.97,2,Web Design on a Shoestring,34";;;;;;;;
"Michael Camille,Hardcover,""Romantic love is as old as time, but many of the symbols of love that we enjoy and use today - hearts and flowers, sentimental gifts and poems - were born in the medieval era, the age of chivalry. Here you can discover that courtly world through its exquisite paintings and illuminations, richly hued tapestries, and gilded jewels. The Medieval Art of Love is a delightful guide through the delicate expression of affection and passion that is the hallmark of the Middle Ages. A book to charm and intrigue every lover, this volume is also a thoughtful examination of the symbolism of love in medieval European art. Michael Camille explores the metaphoric and social settings of love and its myths and paradoxes."",""Art,Art History,Art,History,Historical,Medieval,Nonfiction,History,Medieval History"",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439119335l/100156._SX318_.jpg,810915448,9.78E+12,https://goodreads.com/book/show/100156.Medieval_Art_of_Love,176,4.11,2,Medieval Art of Love: Objects and Subjects of Desire,46";;;;;;;;
"A.R. Jarvis,ebook,A city-dwelling wizard who likes his privacy asks the local glassblower to make him a dog. Hilarity ensues.,""Romance,M M Romance"",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1371645351l/10015760.jpg,,,https://goodreads.com/book/show/10015760-the-glass-dog,0,3.67,2,The Glass Dog,15";;;;;;;;
"Richard Wiseman,Hardcover,""Is luck just fate, ,or can you change it? ,A groundbreaking new scientific study of the phenomenon of luck and the ways we can bring good luck into our lives. What is luck? A psychic gift or a question of intelligence? And what is it that lucky people have that unlucky people lack? Psychologist Dr. Richard Wiseman put luck under a scientific microscope for the very first time, examining the different ways in which lucky and unlucky people think and behave. After three years of intensive interviews and experiments with over 400 volunteers, Wiseman arrived at an astonishing conclusion: Luck is something that can be learned. It is available to anyone willing to pay attention to the Four Essential Principles:, ";;;;;;;;
   Creating Chance Opportunities , ;;;;;;;;
   Thinking Lucky , ;;;;;;;;
   Feeling Lucky , ;;;;;;;;
   Denying Fate ;;;;;;;;
"  ,Readers can determine their capacity for luck as well as learn to change their luck through helpful exercises that appear throughout the book. Illustrated with anecdotes from the lives of the famous such as Harry Truman and Warren Buffett, ,The Luck Factor, also richly portrays the lives of ordinary people who have been extraordinarily lucky or unlucky. Finally Dr. Wiseman gives us a look into The Luck School where he instructs unlucky people and also teaches lucky people how to further enhance their luck. ,Smart, enlightening, fun to read, and easy to follow, ,The Luck Factor, will give you revolutionary insight into the lucky mind and could, quite simply, change your life.,About the Author, ,Dr. Richard Wiseman heads a research unit within the psychology department at the University of Herfordshire in Britain and was recently given the prestigious CSICOP Public Education in Science Award. This is his first book."",""Psychology,Nonfiction,Self Help,Science,Self Help,Personal Development,Business,Leadership,Business,Entrepreneurship,Philosophy,Audiobook"",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348976729l/100158.jpg,786869143,9.78E+12,https://goodreads.com/book/show/100158.The_Luck_Factor,232,3.82,146,""The Luck Factor: Changing Your Luck, Changing Your Life - The Four  Essential Principles"",1301";;;;;;;;
"Eliezer Yudkowsky,ebook,""Harry Potter and the Methods of Rationality is a work of alternate-universe Harry Potter fan-fiction wherein Petunia Evans has married an Oxford biochemistry professor and young genius Harry grows up fascinated by science and science fiction. When he finds out that he is a wizard, he tries to apply scientific principles to his study of magic, with sometimes surprising results."",""Fantasy,Fiction,Fan Fiction,Philosophy,Science Fiction,Young Adult,Humor,Fantasy,Magic,Unfinished,Adventure"",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1293582551l/10016013.jpg,,,https://goodreads.com/book/show/10016013-harry-potter-and-the-methods-of-rationality,2184,4.4,1414,Harry Potter and the Methods of Rationality,14293";;;;;;;;
"Megan Derr,Sasha L. Miller,ebook,""Stories in this compilation of fairytales are written by Megan Derr and Sasha Miller. In this second volume of fairytales, see what happens when magic is put to the best and worst of uses. ,In ,The Beast,, a beautiful but spoiled young man is attacked by a dark faerie seeking vengeance... vengeance that destroys the young man's world and leaves him hideously disfigured and afflicted by a terrible curse... ,The Wizard's Tower, is the story of a soldier who receives a letter informing him his brother has gone missing, one of many victims of an evil wizard. But when he arrives in the village where his brother lives, all that remains of the wizard is a lone tower and a strange young man... ,The Huntsman, faithfully serves his King, guarding the forest that surrounds and protects the castle. But the peace his kingdom has long enjoyed is shattered when the King returns home early with a new Queen on his arm, a woman of great beauty and terrible magic... ,Sleeping Beauty, tells the story of a poor, young teacher desperate to save his sister, the only family he has left. But her disease is rare, and the cure beyond their means and the only chance at saving her requires a terrible price..."",""Fantasy,Romance,M M Romance,Anthologies,Romance,Fantasy,Magic,Short Stories,Fantasy,Fairy Tales,M M Romance,M M Fantasy,LGBT,Gay,Fiction"",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1378159122l/10016060.jpg,,9.78E+12,https://goodreads.com/book/show/10016060-fairytales-slashed-2,299,4.13,41,Fairytales Slashed 2,598";;;;;;;;
"Sunita Apte,Hardcover,""- Clean new design for easy readability and comprehension,- Updated text presented in a lively, continuous narrative,- New center-spread sidebar feature presenting material in a fun, creative way,- Excellent age-appropriate introduction to curriculum-relevant subjects,- Important Words glossary clarifies subject-specific vocabulary,- Resources section encourages independent study,- Index makes navigating subject matter easy"",""Science,Geography,Nonfiction"",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348941937l/10016224.jpg,531168905,9.78E+12,https://goodreads.com/book/show/10016224-india,48,3.61,1,India,18";;;;;;;;
"Jaiya John,Paperback,""July 15, 1968. It is only three months following the assassination of Martin Luther King, Jr., and the nation is burning. Black and White America are locked in the tense grip of massive change. Into this inferno steps an unsuspecting young White couple. Neither had truly known even a single African American person while growing up. Now, a child will change all of that forever. In this fateful moment, a Black baby becomes perhaps the first in the history of New Mexico to be adopted by a White family. Here is a brazenly honest glimpse into the mind and heart of that child, a true story for the ages that flows like a soulful river-separated from his mother at birth, placed into foster care, adopted, and finally reunited with his biological family in adulthood-an astounding journey of personal discovery. Jaiya John has opened the floodgates on his own childhood with this piercing memoir. Black Baby White Hands, a waterfall of jazz splashing over the rocks of love, pain and the honoring of family. Magically, this book finds a way to sing as it cries, and to exude compassion even as it dispels well-entrenched myths. Destined to become a classic, this stirring account is sure to find itself well worn, stained by tears, and brushed by laughter in the lap of parents, adolescents, educators, students, and professionals. Here comes the rain and the sunshine, all at once."",""Parenting,Adoption,Nonfiction,Parenting,Autobiography,Memoir,Cultural,African American"",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347424006l/1001622.jpg,971330816,9.78E+12,https://goodreads.com/book/show/1001622.Black_Baby_White_Hands,360,3.73,27,Black Baby White Hands: A View from the Crib,133";;;;;;;;
"John C. Maxwell,Hardcover,""In the spirit of his best-selling ,The 21 Irrefutable Laws of Leadership, and ,The 21 Indispensable Qualities of a Leader,, John Maxwell offers thoughts on proven leadership qualities and crucial issues that affect leadership success. These basic principles of success can be applied to business and private life, helping anyone reach their full potential. Twenty-one powerful statements help leaders maximize their assets and overcome their weaknesses, encouraging them to lead with their hearts as well as their minds. Daily readings include sections which help readers integrate and apply each day's material."",""Leadership,Business,Self Help,Nonfiction,Christian,Self Help,Personal Development,Business,Management,Audiobook,Religion,Christianity"",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431939937l/1001623._SX318_.jpg,785274324,20049074329,https://goodreads.com/book/show/1001623.The_21_Most_Powerful_Minutes_in_a_Leader_s_Day,369,4.05,51,The 21 Most Powerful Minutes in a Leader's Day: Revitalize Your Spirit and Empower Your Leadership,612";;;;;;;;
"Stephen L. Nelson,Paperback,""The classic guide to the leading personal finance software--completely updated!, As the number one personal finance software on the market, Quicken empowers you to take control of your personal finances quickly and effortlessly. Providing you with a thorough update of all the latest features and enhancements to the new release of Quicken 2011, Stephen Nelson shows you how to track your day-to-day finances, better manage your investments, evaluate the tax implications of your financial decisions, and much more.,Veteran author Stephen Nelson provides a thorough update to his classic bestseller on the number one personal financial management planning program Shows you how to track your day-to-day finances, better manage your investments, boost your personal savings, be more responsible with your spending, tackle debt, and more Presents a fun and friendly approach to a topic that many people find intimidating or overwhelming and quickly and easily helps you take control of your personal finances Whether you're a first-time Quicken customer or looking to take advantage of the updates the latest release has to offer, ,Quicken 2011 For Dummies, offers a straightforward-but-fun approach to this popular personal finance software."",,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348542340l/10016506.jpg,470646489,9.78E+12,https://goodreads.com/book/show/10016506-quicken-2011-for-dummies,360,2.83,0,Quicken 2011 for Dummies,6";;;;;;;;
"Rudolf Steiner,Paperback,""7 selected lectures by Rudolf Steiner,In 1924--in response to questions about the depletion of soils and a general deterioration of crops and livestock--Rudolf Steiner gave eight lectures on """"the spiritual foundations for a renewal of agriculture."""" Based on his suggestions and spiritual science, generations of farmers, gardeners, viticulturist, and researchers developed biodynamics as a healing, nurturing, holistic, ecological, organic, and spiritual approach to a sustainable care of the Earth.,Biodynamic methods consider the farm or garden to be a self-contained organism, embedded in the living landscape of the Earth, which is in turn part of a living, dynamic cosmos of vital, spiritual energies. The aim is to increase the health and vitality of the whole, including the farmer or gardener. The biodynamic practitioner follows an alchemical, transformative path of working with the Earth through the nine """"homeopathic"""" preparations created by Steiner.,What Is Biodynamics?, collects seven seminal lectures--four on developing a spiritual perception of nature and three from his ,";;;;;;;;
  ,Agriculture Course, ,;;;;;;;;
", dealing with the preparations. Hugh Courtney of the Josephine Porter Institute for Applied Biodynamics contributes an informative, passionate, and visionary introduction.,Whether you are concerned with the quality of agriculture and gardening in particular or have a broader interest in the ecological crises facing us today, this book offers a transformative approach that can truly change the way we live together on Earth.,C O N T E N T S,""""That the Earth May Be Healed"""" ,An Introduction to Biodynamic Agriculture, by Hugh Courtney,1. Spiritual Beings 1,2. Spiritual Beings 2,3. Elementals 1,4. Elementals 2,5. Agriculture 1,6. Agriculture 2,7. Agriculture 3,Further Reading"",""Science,Agriculture,Environment,Sustainability,Nonfiction,Philosophy"",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348343810l/1001653.jpg,880105402,9.78E+12,https://goodreads.com/book/show/1001653.What_Is_Biodynamics_,190,3.74,1,What Is Biodynamics?: A Way to Heal and Revitalize the Earth,53";;;;;;;;
Christian Zellweger,,,,,3905111950,9.78E+12,https://goodreads.com/book/show/10016562-tee,0,4,0,Tee,1;;;;;;;;
"Rob Boyle,Brian Cross,J.M. Hardy,Olivia Hill,Ken Horner,Evan Jamieson,James Knevitt,T.S. Luikart,Phil Masters,Steven Mohan,Malcolm Sheppard,John Snead,Tobias Wolter,Michelle Lyons,Hardcover,""Gatecrashing for Eclipse Phase takes you through the mysterious Pandora Gates: The 5 solar system gates and the factions that control them 30 extrasolar locations of interest to Firewall Exploration operations and hazards New morphs, new gear, and rules for gate use"",""Games,Role Playing Games,Science Fiction,Games,Gaming,Sports and Games,Games,Horror"",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348016137l/10016845.jpg,098458353X,9.78E+12,https://goodreads.com/book/show/10016845-gatecrashing,200,4.29,6,Gatecrashing,94";;;;;;;;
"Sandstorm Productions,Hardcover,,""Games,Role Playing Games"",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348038476l/10016848.jpg,098458367X,9.78E+12,https://goodreads.com/book/show/10016848-cthulhutech-vade-mecum,160,4.09,0,CthulhuTech Vade Mecum,11";;;;;;;;
Nicole Monet,,,,,067144820X,9.78E+12,https://goodreads.com/book/show/10016969-love-s-silver-web,0,2.86,1,Love's Silver Web,7;;;;;;;;
"C.J. Dennis,,""The book has no illustrations or index. Purchasers are entitled to a free trial membership in the General Books Club where they can select from more than a million books without charge. ,Subjects: Australian poetry"; Poetry, Australian; Poetry / General; Poetry / English, Irish, Scottish, Welsh; Literary Criticism / Poetry; Poetry / General; Poetry / American / General; Poetry / English, Irish, Scottish, Welsh;" Poetry / Australian"",""Poetry,Cultural,Australia,Humor,Fiction,Literature,20th Century"",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1293259585l/10017049.jpg,207186782,9.78E+12,https://goodreads.com/book/show/10017049-the-sentimental-bloke,130,4.06,14,The Sentimental Bloke,79"
"Robert Drews,Paperback,""The Bronze Age came to a close early in the twelfth century b.c. with one of the worst calamities in history: over a period of several decades, destruction descended upon key cities throughout the Eastern Mediterranean, bringing to an end the Levantine, Hittite, Trojan, and Mycenaean kingdoms and plunging some lands into a dark age that would last more than four hundred years. In his attempt to account for this destruction, Robert Drews rejects the traditional explanations and proposes a military one instead."",""History,Nonfiction,History,Ancient History,War,Literature,Ancient,History,Archaeology,Classics,War,Military Fiction,Cultural,Greece,Reference,Research"",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387664154l/1001744.jpg,691025916,9.78E+12,https://goodreads.com/book/show/1001744.The_End_of_the_Bronze_Age,264,3.98,24,The End of the Bronze Age: Changes in Warfare and the Catastrophe ca. 1200 B.C.,194";;;;;;;;
"Rodney Castleden,Paperback,""Thoroughly researched, Rodney Castleden's ,Minoans: Life in Bronze Age Crete ,here sues the results of recent research to produce a comprehensive new vision of the peoples of Minoan Crete.,Since Sir Arthur Evans rediscovered the Minoans in the early 1900s, we have defined a series of cultural traits that make the Minoan personality: elegant, graceful and sophisticated, these nature lovers lived in harmony with their neighbours, while their fleets ruled the seas around Crete. This, at least, is the popular view of the Minoans. But how far does the later work of archaeologists in Crete support this view?,Drawing on his experience of being actively involved in research on landscapes processes and prehistory for the last twenty years, Castleden writes clearly and accessibly to provide a text essential to the study of this fascinating subject.,"""""",""History,Nonfiction,History,Archaeology"",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348827100l/1001745.jpg,041508833X,9.78E+12,https://goodreads.com/book/show/1001745.Minoans,236,3.93,10,Minoans: Life in Bronze Age Crete,97";;;;;;;;
"Oliver Dickinson,Paperback,""Oliver Dickinson has written a scholarly, accessible and up-to-date introduction to the prehistoric civilizations of Greece. The Aegean Bronze Age saw the rise and fall of the Minoan and Mycenaean civilizations. The cultural history of the region emerges through a series of thematic chapters that treat settlement, economy, crafts, exchange and foreign contact, and religion and burial customs. Students and teachers will welcome this book, but it will also provide the ideal companion for amateur archaeologists visiting the Aegean."",""History,Nonfiction,History,Archaeology,Classics"",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1420791445l/1001746.jpg,521456649,9.78E+12,https://goodreads.com/book/show/1001746.The_Aegean_Bronze_Age,366,3.69,6,The Aegean Bronze Age,51";;;;;;;;
"Art Spiegelman,Hardcover,Through the magic of words and pictures leaps a book that's not only playful as a puppy - it IS a puppy! Honest.,""Childrens,Picture Books,Childrens,Animals,Sequential Art,Graphic Novels,Sequential Art,Comics,Fiction,Young Adult,Art,Graphic Novels Comics,Animals,Dogs"",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347909495l/100175.jpg,60273208,9.78E+12,https://goodreads.com/book/show/100175.Open_Me_I_m_a_Dog_,32,4.11,32,Open Me...I'm a Dog!,297";;;;;;;;
"Barbara Hallowell,Barbara Hallowell,Paperback,""A pocket guide to identifying native ferns that grow in the U.S. Midwest and Northeast, and eastern Canada. Like other plant guides in the """"Finders"""" series, """"Fern Finder"""" is a dichotomous key, which leads the user step-by-step through a series of choices to the species being identified. Heavily illustrated with line drawings."",""Reference,Environment,Nature,Reference,Field Guides"",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328768153l/1001773.jpg,912550244,9.78E+12,https://goodreads.com/book/show/1001773.Fern_Finder,64,4.23,3,Fern Finder: A Guide to Native Ferns of Central and Northeastern United States and Eastern Canada,43";;;;;;;;
"Richard Pini,Robert Lynn Asprin,Lynn Abbey,Mark C. Perry,C.J. Cherryh,Janny Wurts,Allen L. Wold,Nancy Springer,Diana L. Paxson,Diane Carey,Paperback,""The Blood of Ten Chiefs, tells the story of the previous chieftains of the Wolfrider Clan"",""Fantasy,Short Stories,Fiction,Anthologies,Science Fiction Fantasy,Sequential Art,Comics,Science Fiction,Fantasy,High Fantasy,Adventure,Fantasy,Elves"",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387733392l/1001789.jpg,812530438,9.78E+12,https://goodreads.com/book/show/1001789.The_Blood_of_Ten_Chiefs,320,4.05,16,The Blood of Ten Chiefs,938";;;;;;;;
"Ralph Ellison,John F. Callahan,Paperback,""Written between 1937 and 1954 and now available in paperback for the first time, these thirteen stories are a potent distillation of the genius of Ralph Ellison. Six of them remained unpublished during Ellison's lifetime and were discovered among the author's effects in a folder labeled """"Early Stories."""" But they all bear the hallmarks--the thematic reach, musically layered voices, and sheer ebullience--that Ellison would bring to his classic ,Invisible Man,.,The tales in ,Flying Home, range in setting from the Jim Crow South to a Harlem bingo parlor, from the hobo jungles of the Great Depression to Wales during the Second World War. By turns lyrical, scathing, touching, and transcendently wise, ,Flying Home and Other Stories, is a historic volume, an extravagant last bequest from a giant of our literature."",""Short Stories,Fiction,Cultural,African American,Literature,American,Classics,Literature,American,African American Literature,Writing,Essays,Race,Anthologies"",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347013289l/100178.jpg,679776613,9.78E+12,https://goodreads.com/book/show/100178.Flying_Home_and_Other_Stories,224,3.9,48,Flying Home and Other Stories,649";;;;;;;;
"Horace A. Porter,Hardcover,""The first book to reassess Ralph Ellison after his death and the posthumous publication of Juneteenth, his second novel, Jazz Country: Ralph Ellison in America explores Ellison's writings and views on American culture through the lens of jazz music."",""Music,Jazz"",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348739032l/100182.jpg,877457778,9.78E+12,https://goodreads.com/book/show/100182.Jazz_Country,184,5,0,Jazz Country: Ralph Ellison in America,1";;;;;;;;
"Aleksandar TeÅ¡iÄ‡,Paperback,""Knjiga koja slobodno moÅ¾e da se nazove srpskom verzijom â€žGospodara prstenovaâ€. Monah Gavrilo, odnosno kosingas, vitez reda Zmaja, upoznaje Marka KraljeviÄ‡a i sa njim kreÄ‡e u pohod po Srbiji. Prvi zadatak im je da savladaju aÅ¾daju na Jezeru lutajuÄ‡eg ostrva i tako osvoje kasnije toliko Äuven Markov buzdovan. Dvojica junaka nailaze na sela u kojima se praktikuju obiÄaji koji Äesto nisu ni najmanje lepi niti humani, susreÄ‡u se sa razliÄitim mitoloÅ¡kim biÄ‡ima, od kojih veÄ‡ina nije bezazlena, ali stiÄu i sjajne neobiÄne prijatelje. DruÅ¾enje koje za cilj izmeÄ‘u ostalog ima i to da neustraÅ¡ivi Gavrilo pripremi Marka da postane kosingas. ,Prava avantura sa mitskim prizvukom koja nas goni da sve brÅ¾e okreÄ‡emo njene stranice, a takoÄ‘e uÅ¾ivamo i u sjajnim ilustracijama iz Gavrilove beleÅ¾nice. ÄŒitajuÄ‡i ovu neobiÄnu knjigu otkrivamo mnogo toga o proÅ¡losti srpskog naroda, ali i o slovenskim boÅ¾anstvima, o tome kako je hriÅ¡Ä‡anstvo prodiralo na ove prostore i sa kakvim se verovanjima sudaralo. Srpska mitologija u malom u kojoj mogu da uÅ¾ivaju svi od sedam do 77 godina."",""Fantasy,Fantasy,Epic Fantasy,Historical,Historical Fiction,Fantasy,Mythology,European Literature,Serbian Literature"",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329242235l/10018436.jpg,,9.79E+12,https://goodreads.com/book/show/10018436-kosingas---red-zmaja,438,4.41,39,Kosingas - Red Zmaja,502";;;;;;;;
"William  Dietrich,Paperback,""At the height of WWII, a quartet ofÂ daring American adventurers pits their cunning against a cadre of Nazi S.S. agents seeking to acquire a powerful weapon for the Fuhrerâ€™s arsenal";" today, as the Nazi specter begins to rear its head once again, the descendants of those long-ago adventurers must unlock the secrets of their forebearsâ€™ mission in order to save the world from Hitlerâ€™s resurgent Reich. Now, modern science and ancient Tibetan mythology surround a daring zoologist and a beautiful aviatrix who are all that stand between the Nazis and world domination in ,New York Times ,bestselling author William Dietrichâ€™s ,Blood of the Reich,, a knockout stand-alone novel perfect for fans of Ken Follett, Frederick Forsyth, and Brad Thor."",""Fiction,Historical,Historical Fiction,Thriller,War,World War II,Adventure,German History,Nazi Party,Cultural,Germany,Spy Thriller,Espionage,Science Fiction,Historical"",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348770444l/10018556.jpg,62017969,9.78E+12,https://goodreads.com/book/show/10018556-blood-of-the-reich,672,3.44,101,Blood of the Reich,741";;;;;;;
"Roland Lazenby,Hardcover,""When Kobe Bryant joined the glitzy Los Angeles Lakers in 1996 right out of high school, he faced a wave of media hype that declared him the next Michael Jordan. Now a veteran of five NBA seasons at the age of 23, Bryant has earned a place among pro basketball's elite.,Mad Game documents his hard lessons on the road to stardom, his rapid rise through the NBA, and his conflicts with--and, at times, alienation from--his teammates, including his on-and-off-again relationship with Shaquille O'Neal. This is a story of triumph, of an unusually gifted young athlete trying to remain true to himself and his game."",""Sports,Sports,Sports,Basketball,Biography"",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387728050l/1001855.jpg,1570282250,9.78E+12,https://goodreads.com/book/show/1001855.Mad_Game_,336,4.24,8,Mad Game : The NBA Education of Kobe Bryant,116";;;;;;;;
